,local,global
pick,0.0016955023160344538,0.4117146963067847
experienced,0.0030278741636136455,0.395349249725526
directed,0.0023271518389085663,0.3670330231405844
unity,0.0008934886029332328,0.3257588845826599
adult,0.0030412183713624213,0.46194823711326993
differ,0.0007462389988714871,0.2592427575471432
employer,0.0014631915870465364,0.35938237804434925
movements,0.004049412431339713,0.37257570618893776
devoted,0.0020030780161784337,0.21776921574864583
grown,0.0012487399077310262,0.37048724157822366
poetry,0.0008369374735506074,0.3232049552904712
stone,0.0009905607957411014,0.3003839673428005
liability,0.0008556288438448372,0.34594323554466755
occasion,0.001917548776797205,0.2534743907633832
disorders,0.004921845320676156,0.506898183968465
dry,0.0010691266089335554,0.33701943793967104
contributed,0.00330755967031618,0.36110652922954734
option,0.0033700077459943856,0.5314476573597265
won,0.002457481112299665,0.32814687223760264
burden,0.0024009505767122103,0.33099189323219946
mode,0.006265048047159333,0.4623272209096029
calculated,0.0034753244098176886,0.3833708043326812
circuit,0.004049382231496827,0.3589650000930986
conversation,0.0018409759473939896,0.30360098563742843
parliament,0.0010389425839977505,0.3071883700472593
k,0.0005608499683909715,0.5624502345132439
pre,0.005028735417824641,0.5379701792951395
variation,0.0014733903788146548,0.33230955573592214
clause,0.0014541757643597344,0.3665712576784862
shared,0.00334366060555478,0.40363405669130425
surprise,0.0009335308538310598,0.31029054555799196
inner,0.0014858333492952143,0.3655643392390293
disorder,0.005297872402963846,0.5615905573943325
minds,0.0009602475764331099,0.24614222250021522
positions,0.0013349698445649302,0.34366310590333804
enable,0.000677655282607613,0.24966186606256613
travel,0.0029494034069470288,0.355238357347178
substance,0.004302511377658053,0.4925009248379897
surprising,0.0013432070959192998,0.3493754260032139
drop,0.004241179370372643,0.4547541904861412
zero,0.0018550875414969597,0.40594961430065657
lady,0.0003862387997471424,0.31327668995524915
specified,0.0013923169468085107,0.3957991097386758
illness,0.0032049342576050263,0.39730336865694516
tears,0.0003080553225027364,0.30642288611668433
suddenly,0.0006861588369110641,0.2850057598721796
influenced,0.002002328561594698,0.26209706369340213
mountains,0.0006118455993189068,0.2485550833246586
slowly,0.0009027011288901731,0.28687802113271843
playing,0.0004877235090706105,0.2607606314558123
experiments,0.0016157271669011237,0.35004962154555463
spiritual,0.0008037366644659434,0.2881420849779671
publisher,0.002989569983529549,0.5110916495799701
industries,0.0009410035349832091,0.3747389409796834
secret,0.0017683417932694643,0.32090307387456163
italy,0.0004617679538681509,0.28589351715234823
spanish,0.0006748625917289324,0.29344749956481864
mechanism,0.00424158012631379,0.505085795581286
efficient,0.0017216085166760079,0.36942962908055477
league,0.003732533117242816,0.5640330589445625
satisfied,0.0016222661073170893,0.35429131957289595
rock,0.0019057669683330448,0.3690047869008706
h,0.0010318799426065233,0.5015849218779682
summary,0.0019074583606627504,0.3993111272850077
multiple,0.006994438281558268,0.6462433692346359
statistics,0.0024898952673817216,0.43279725925103785
relating,0.0013266369355313477,0.3625141919161651
pieces,0.0008919161960049616,0.33750797068393235
dog,0.0013265105932818266,0.4066509982944977
documents,0.0013817657674817622,0.40180617365521065
unique,0.0031274423243250163,0.49661010376926373
favor,0.0017173956539554818,0.3774887736837734
rome,0.0003151594710198168,0.3194789768953181
elsewhere,0.001978534612427735,0.33064760678206406
diseases,0.0011469496013978336,0.3330851442873136
nervous,0.0009110606253598258,0.26847463806163496
observations,0.0015673214927459753,0.34742514731965
images,0.0018785268114778935,0.4728373851079033
editor,0.000992245171326384,0.30522030478693496
reflected,0.004822964972381083,0.5273125527619623
oxygen,0.0007805063771692211,0.35160447326666566
broken,0.000821663664765287,0.2956525479313733
amounts,0.0011325383559508211,0.30473000499742275
representative,0.0014003194967581113,0.4186481648342215
muscle,0.0006615498724377009,0.33121340570395397
corresponding,0.0011898834440162204,0.35014955716038076
accurate,0.001083174985579978,0.2805131121338833
theoretical,0.002545474448562087,0.4819740714031765
settlement,0.001266826286844238,0.3192312942140225
regular,0.002386310324009322,0.3537442748353271
signed,0.000788403258179448,0.25364685639712825
claimed,0.002289384940282755,0.3898590442312969
hit,0.001444865109153001,0.4763225436135021
aim,0.0019528780349933636,0.31941954269295314
putting,0.0005922074183667271,0.35827975288236735
mine,0.0011404458557389753,0.3717373947830912
absolute,0.0015569011714951966,0.3698853610019479
alcohol,0.007119576713670284,0.43954161929266955
afternoon,0.0003737580734858805,0.21849673230311273
separated,0.0015536926378912908,0.28971153365254787
contents,0.0035212216206137016,0.378263839061165
declared,0.0011337695752062708,0.3550760575817523
intellectual,0.0015183251921909327,0.42907296992568156
temple,0.001366514463903113,0.3579090379843989
famous,0.0014839801000682846,0.3250069560410779
characterized,0.0017361442015747847,0.3032385186129166
release,0.007610048577063311,0.5235834479763539
iii,0.0009720773736583791,0.43887355940659434
mistake,0.0008829164380317129,0.2540814102337732
ocean,0.0003749426287966194,0.3065912033581767
ordered,0.0014526677679646317,0.3473293805701836
lying,0.0008667837916732209,0.2815609543801971
survival,0.005312868514785353,0.5718807411558704
trip,0.001280238345810098,0.32460422845055426
informed,0.0021858861153725407,0.3747891824822377
carrying,0.0018365115874360554,0.35194801205191195
ideal,0.0011178171581211148,0.3881922359933543
happening,0.0019941041116907673,0.45116094381309413
chest,0.0007423298566549283,0.40350061812730387
tools,0.0025624144913406525,0.4078112004048151
partly,0.001081269029026621,0.3004396911142041
hotel,0.0009121596592143843,0.2904010934764967
prepare,0.001429563065870267,0.3095311764899119
owned,0.0008327445910243447,0.3189538684440232
sensitive,0.003061704490438797,0.4129010332139884
attorney,0.0006555132204612654,0.34380783960169603
discrimination,0.005622036515269838,0.5852735962828228
branch,0.0014308421238028867,0.316483482550047
universal,0.002291471518413958,0.42074569317097577
destruction,0.0017568407355323694,0.3278399838309688
intelligence,0.006791818392117905,0.5706120674492868
publishers,0.001462644085416691,0.4783134422942894
guess,0.0005676211533786287,0.37030278221540647
admit,0.0019418962856416104,0.4102509345117129
constitutional,0.0012935919619024947,0.40222947880281246
interpreted,0.002147648854129595,0.3201817132203677
illustrated,0.0026521469385845466,0.42560268934363954
conclude,0.0012691938513351316,0.32474960702839006
efficiency,0.0018399974168832169,0.3072578918904648
mail,0.0071465760353981115,0.4939734195274358
transmitted,0.003414005379164236,0.41317465712748225
legs,0.0008176041641339219,0.23457481233019584
random,0.014336425273543335,0.685630323702906
worry,0.0012626449630132458,0.40608102106021515
demonstrated,0.002117834734111347,0.3468398235439628
fill,0.0015805263108618968,0.30860630420609936
mission,0.001798317689893165,0.34082901415759004
streets,0.0006978278044874016,0.3043279962815344
operate,0.0021835368759170882,0.4348856047128863
mere,0.0016533590397159708,0.3347202930624379
velocity,0.0005767255260387165,0.31261738974129205
degrees,0.001492768543124959,0.3231590880969586
45,9.431529329198803e-05,0.31589393431286195
precisely,0.002276755903750892,0.40810553854809006
troops,0.0006035104006594397,0.23431980423272392
laboratory,0.0019200238597052847,0.4299341370524278
win,0.0014872539129059596,0.35727777638448166
examined,0.0023896802412676603,0.31244473671295114
carbon,0.0006004786305343154,0.3502968242887947
dinner,0.0003374335817958446,0.2372307985883304
solid,0.002913562182862109,0.4184595196614951
berkeley,0.004782601395491769,0.7011969750132541
conclusions,0.0008939273455705332,0.2519865995602222
acquired,0.003091692242822845,0.3076059886912421
treat,0.0031862616542424524,0.44800090877955534
separation,0.0025913099986481503,0.3862652733092914
permanent,0.0021230125276238583,0.4198076656391897
vice,0.0018318377479374435,0.37150008692306047
magnetic,0.002531916451908293,0.4323710402593324
campaign,0.001838127355137463,0.3838305385748306
somewhat,0.0015988560984006091,0.3131181259195629
slightly,0.002900049908625172,0.3368151021601169
organized,0.0018938665755826145,0.39423127213899734
joined,0.0024648337439975064,0.33025443584970127
finance,0.0012240279079026967,0.44050821047109145
maintained,0.0019528681174785984,0.30627557462784905
lips,0.0005743057283633841,0.28404986680037125
helpful,0.002551710830855373,0.3892622802478378
statute,0.0007893211177783487,0.3004038167757731
suffering,0.001044159849355032,0.2768387235348643
phenomenon,0.0010835575007390936,0.3418302462837436
begun,0.0010965217537701323,0.27610418991160024
chain,0.005704115012301204,0.4323142178035203
distributed,0.003407491878499611,0.45363724660456073
extremely,0.0013610535457177558,0.3014146572427342
islands,0.00043794007322004754,0.2993065656510072
handle,0.0031778855781839604,0.3919062115056168
vast,0.0015048654940301893,0.2744614393394108
mechanical,0.0025419059707516636,0.41954459745526507
showing,0.002216232124046803,0.3859198035973981
equivalent,0.0013406699219146723,0.3348873270825077
emotional,0.0038609449258074206,0.3938957546498575
cm,0.0007768398924093312,0.44839721450450576
legislation,0.0007411753691179289,0.3543193099340438
consumption,0.0008450299187804378,0.3709028364133339
creating,0.0021778247634835234,0.46444977686570643
accompanied,0.002742805122429526,0.2810747422365437
discovery,0.0012756054902622223,0.2974282505693928
promote,0.0014525624177427771,0.26718143760938606
slow,0.001364988923169963,0.33422112597531284
convinced,0.0008145849193640755,0.29008516706940546
chairman,0.001368488273541305,0.35837268419886203
payments,0.00094410567579001,0.4381245615910989
projects,0.0066901689343501726,0.6075245724933866
sheet,0.0012514638254418082,0.312394390238371
divine,0.00041269470379678985,0.3070328498599484
waste,0.004565195488335817,0.45517078242430764
interview,0.005927476564526372,0.4781475741344833
twelve,7.235851827317823e-05,0.32003808891516916
gift,0.0021870193853294625,0.4154549868322196
named,0.002484440366161388,0.37942875418454436
sets,0.004121058081896735,0.506104520780954
edited,0.0024613779615508635,0.4485166255488242
desk,0.0010867169257826538,0.3522716801612401
directions,0.0013255951830847975,0.41288107441128385
continues,0.0019013978093281993,0.43249650570880405
silence,0.0006410611935704223,0.31054321004901453
witness,0.000939779547517989,0.32843672241587707
alive,0.0018991145446495671,0.3085291601360205
compare,0.0027264301516545814,0.3360277497852021
theories,0.003388948007022912,0.36649442003337085
superior,0.0010862071601750053,0.2923324354510216
root,0.0012482986121989947,0.29846763041508884
demonstrate,0.0013745853157219369,0.43958621098605044
pretty,0.0006099423006766733,0.4078790561957546
pleased,0.0017360106296796481,0.3674506735628561
beauty,0.0008776941245785097,0.2559887224474402
partnership,0.0018254601796093063,0.34714295433420994
stands,0.002757751485604811,0.3776029274523621
equally,0.0008330647305539616,0.28862284966895657
faced,0.003515058869941197,0.39660289265317594
thanks,0.0005834208503753968,0.2713843571431208
ended,0.0020048412007671232,0.403192297635671
wood,0.0011897521219745638,0.3661543266359186
equality,0.0012511789325143092,0.33035074494783967
composed,0.0011001970908384034,0.25877533493420946
32,0.00010699360460702236,0.40525640381858963
distinct,0.0012753944513321396,0.3327028467915072
secure,0.001001815901014197,0.35796334523066065
imposed,0.0008724550909179658,0.30637680438705417
replied,0.0005606500412592483,0.2608278529843422
fail,0.0008050616578387888,0.3531404450630138
previously,0.001437015530070965,0.3852854180939932
obligation,0.00107569779109364,0.33192116917683423
journey,0.0009815689683740879,0.28593961050058314
concerns,0.005516533135825272,0.5756241726581044
plaintiff,0.0006722379226444486,0.24217552248572982
extension,0.0018566430422642752,0.35869958507513977
spain,0.0002826199196842777,0.32420928707308794
perception,0.002869692545042768,0.42417223695486783
partner,0.001425309625981161,0.4687044895846788
tasks,0.00277205278767105,0.4715612653179406
youth,0.00451187079243563,0.37790085037270305
poem,0.0006486163971139401,0.27203468463586167
characteristic,0.0013127605536243745,0.34337751354136037
cast,0.0016880544952438887,0.3290050792732512
settled,0.0028072396399733165,0.325820214023709
admitted,0.0028090602412647317,0.41635618595297863
turns,0.005509190317813831,0.5303251895509444
fluid,0.0010940822384808506,0.34878107620327725
block,0.007886395898944343,0.5301311971415281
mixture,0.002835302792775144,0.27037221375751297
offers,0.0035115947428551453,0.4050956710831898
combined,0.0023658641605750178,0.36175033502239073
equilibrium,0.0023364055124901386,0.4167515491244651
finished,0.0015498525761572385,0.259473090297179
conscious,0.0011412412809650406,0.34015963961252893
canadian,0.0011635818894446897,0.4608205500959853
drawing,0.0026756350507827144,0.35809579930683555
strange,0.0013818850513607945,0.3142437214081617
household,0.002539250369946124,0.3950909997939086
arise,0.0013252102165872725,0.2456826198641241
intensity,0.0013309660498042645,0.26744581575395465
contributions,0.0033055850783522403,0.5066482778893299
collected,0.0017189593847217917,0.3555430753585088
walking,0.0006174630108170469,0.326220135915377
nerve,0.0004639103464334,0.2734520253481836
facilities,0.0022083646017751397,0.41007041238863884
officials,0.0013930468390093405,0.2634916435643856
virtue,0.0012057328669641502,0.3349135904303262
developments,0.0021330469085080444,0.402964860000379
