hour	pa	na	uid
132	.0185185	0	262
11	.0625	.0625	262
1	.0217391	.0434783	262
142	.0564516	.0241935	262
21	.0631579	.0315789	262
118	.0458015	.0152672	262
10	.0625	0	262
167	.1176471	0	262
42	.0502513	.0150754	262
110	.030303	.0606061	262
134	.12	.04	262
159	0	.0625	262
45	.1219512	.0243902	262
32	.020202	.050505	262
85	.0677966	.0169492	262
163	.0215054	.0215054	262
18	0	0	262
44	.0681818	.0681818	262
114	0	.12	262
90	.1034483	.0344828	262
40	0	0	262
161	0	.1	263
139	0	0	263
88	0	0	263
131	.0508475	.0338983	263
75	.0454545	.1363636	263
114	0	0	263
65	0	.1764706	263
19	.05	0	263
41	0	.0909091	263
24	.0952381	0	263
86	.08	.04	263
63	0	0	263
112	.1	.0166667	263
155	.122449	0	263
15	.0930233	.0116279	263
140	0	0	263
159	0	.0833333	263
129	.1	0	263
108	.1666667	0	263
69	.0363636	.0363636	263
64	0	0	263
110	.1428571	0	263
70	.0666667	.0888889	263
46	.0338983	.0169492	263
113	.0434783	0	263
157	.0857143	.0428571	263
138	.0392157	.0392157	263
137	.0322581	.0645161	263
118	0	.0277778	263
145	.0746269	.0149254	263
109	.0512821	0	263
84	0	.0833333	263
91	.0980392	.0196078	263
43	.0178571	.0714286	263
92	.0384615	0	263
3	.5	0	263
158	.04	.02	263
146	.1428571	.047619	263
85	.0377358	0	263
141	.0888889	0	263
37	.0952381	0	263
38	.0283019	.009434	263
162	.0357143	.0357143	263
40	.1333333	.0222222	263
163	0	0	263
133	.0277778	0	263
115	.1538462	.0769231	263
35	.0980392	.0196078	263
17	.0892857	.0178571	263
47	.025	.05	263
90	.1071429	0	263
14	.025641	.025641	263
87	.0425532	.0425532	263
117	.1666667	.0833333	263
160	0	.0277778	263
45	.0434783	0	263
16	.08	.024	263
18	.0298507	0	263
13	.0588235	0	263
23	.2307692	0	263
122	.0555556	0	264
110	.1428571	0	264
18	0	0	264
135	0	0	264
163	0	0	264
70	.3333333	0	264
123	.0454545	0	264
61	0	0	264
139	0	0	264
85	0	0	264
110	.04	0	265
48	.1111111	0	265
88	.0588235	0	265
61	.1363636	0	265
81	.0298507	.0298507	265
62	.1052632	0	265
111	.1304348	.0217391	265
131	0	0	265
36	.0408163	0	265
59	.028169	.0140845	265
129	.0714286	0	265
58	.0188679	.0188679	265
106	.0588235	.0196078	265
83	.0909091	.030303	265
35	0	0	265
105	.0645161	.0322581	265
60	.0571429	0	265
71	.0434783	0	265
167	0	0	265
165	0	0	265
132	.0243902	.0243902	265
159	.04	0	265
96	0	0	265
95	.0555556	0	265
47	.2857143	0	265
64	.0384615	0	265
97	.4285714	0	265
37	0	0	265
89	.1052632	.0526316	265
109	.0555556	0	265
38	.0169492	.0169492	265
121	.037037	0	265
94	.0545455	0	265
130	.0731707	0	265
84	0	0	265
133	0	0	265
135	.0777778	.0111111	265
106	.0588235	.0294118	266
130	.0113636	0	266
70	0	.0526316	266
61	.0588235	0	266
161	.1904762	0	266
158	.0675676	.027027	266
155	.1111111	0	266
96	.0714286	0	266
138	0	0	266
133	0	0	266
115	.04	0	266
33	0	0	266
12	0	.0454545	266
34	0	.0357143	266
46	0	0	266
83	.1666667	0	266
105	.0625	0	266
144	.05	.025	266
162	.0625	0	266
90	.0181818	0	266
82	0	0	266
62	.0869565	0	266
49	.1	0	266
134	.0714286	0	266
58	.1	0	266
84	.0454545	0	266
86	0	0	266
59	0	.173913	266
12	.1052632	0	267
152	.0204082	.0408163	267
11	.1333333	0	267
50	.15	.1	267
55	0	0	267
121	.0135135	.0135135	267
108	0	0	267
132	.0588235	0	267
149	0	.0666667	267
29	0	0	267
125	.0434783	.0869565	267
153	0	.025	267
26	0	0	267
122	.0538922	.011976	267
2	.075	0	267
35	.2	0	267
130	0	.1111111	267
81	.3333333	0	267
73	.03125	.03125	267
6	.0731707	.0243902	267
9	0	.0151515	267
154	.0454545	.030303	267
85	.047619	.047619	267
143	.075	.05	267
104	.03125	0	267
119	.0588235	0	267
76	.0869565	.0434783	267
80	.0666667	0	267
49	0	0	267
102	0	0	267
23	.0555556	0	267
126	.1764706	.0294118	267
74	.0833333	.0833333	267
1	0	0	267
128	.0588235	.0588235	267
48	.0740741	0	267
72	.0588235	.1176471	267
34	.0666667	0	267
31	0	.0666667	267
32	.0784314	.0392157	267
8	.08	0	267
54	.0347826	.0347826	267
30	0	0	267
156	0	.0454545	267
97	.1333333	.0666667	267
24	0	0	267
131	.0967742	.0322581	267
150	.1153846	.0769231	267
53	.0714286	.0714286	267
28	.0333333	.0666667	267
22	.3333333	0	267
10	.020202	.030303	267
147	.0833333	0	267
79	.0697674	.0232558	267
59	.09375	.09375	267
25	.0666667	.0666667	267
36	0	0	267
117	.0555556	0	267
7	.0222222	.0222222	267
106	.0350877	.0526316	267
123	.0416667	0	267
5	0	0	267
151	0	.1666667	267
35	0	0	268
118	0	0	268
166	.0714286	0	268
114	0	.1	268
9	.1111111	0	268
41	.1428571	0	268
90	.0967742	0	268
129	.1666667	0	268
19	.1111111	0	268
87	.0909091	.0909091	268
153	.1428571	.047619	268
65	.1111111	0	268
154	.2	0	268
126	0	0	269
45	.0322581	0	269
102	.0294118	.0294118	269
65	0	.0769231	269
119	.0952381	0	269
139	.1111111	0	269
109	.1428571	0	269
70	.0952381	.0380952	269
82	.1333333	.0666667	269
26	.2222222	.0555556	269
76	.0714286	.0833333	269
84	0	0	269
167	.1	.05	269
94	.0697674	.0232558	269
62	0	.08	269
22	.1219512	.0487805	269
163	.1538462	0	269
134	0	0	269
63	.0555556	0	269
42	.0714286	0	269
79	0	.2	269
14	.0909091	.030303	269
44	.075	.05	269
116	0	.0588235	269
132	0	0	269
86	.0666667	.0222222	269
71	0	.1052632	269
110	.0642202	.0458716	269
91	.0294118	0	269
48	.0454545	0	269
96	.097561	0	269
118	0	0	269
17	.05	.05	269
46	.0625	0	269
158	.08	.04	269
114	0	.0625	269
66	0	.0277778	269
145	.0980392	.0196078	269
16	.04	.12	269
165	.030303	.030303	269
101	.037037	.0740741	269
142	.0434783	.0869565	269
147	.0526316	.0263158	269
159	.0833333	0	269
69	.0769231	0	269
15	.0555556	.0555556	269
38	.05	.05	269
144	.0625	0	269
164	0	.0434783	269
1	.0555556	0	269
4	.0555556	.0555556	269
33	0	.0416667	269
72	.0384615	.0384615	269
18	.25	0	269
30	.0357143	.1071429	269
74	0	0	269
93	.0967742	.0241935	269
43	.0526316	.0263158	269
54	.1025641	0	269
47	.0531915	.0212766	269
13	0	0	269
143	.0625	0	269
31	0	.1052632	269
99	.0769231	0	269
161	.0357143	.0357143	269
100	0	0	269
24	.1176471	.0588235	269
89	.030303	0	269
77	.0909091	.0454545	269
98	.1052632	0	269
92	.1081081	0	269
111	.0384615	0	269
112	.0555556	.0555556	269
67	.0806452	.0322581	269
113	.1176471	0	269
41	.0833333	.0416667	269
136	.0714286	0	269
87	.0227273	.0227273	269
135	.0645161	.0322581	269
39	.037037	0	269
0	.2	0	269
83	0	.0588235	269
80	.0416667	0	269
117	.0243902	.0243902	269
111	.0486486	.0324324	270
58	.0560748	0	270
137	.03	0	270
33	.0377358	0	270
88	.0275229	.0091743	270
133	.0691824	.0062893	270
22	0	.0952381	270
128	.0645161	0	270
57	.0357143	.0285714	270
130	.0700637	.0127389	270
61	.0465116	.0116279	270
113	.0652174	0	270
79	.0714286	0	270
23	.046875	.03125	270
66	.05	.0166667	270
81	.0603448	.0086207	270
156	0	.0416667	270
112	.05	0	270
86	.0222222	.0444444	270
63	0	0	270
60	.0408163	0	270
105	.0396825	.0238095	270
13	.0333333	.0333333	270
108	.0196078	.0392157	270
36	.0510204	.0306122	270
114	.05	0	270
160	.0357143	.0178571	270
43	.0526316	0	270
109	.0677419	.0290323	270
40	.048951	.027972	270
159	.0444444	0	270
64	.0595238	.0119048	270
39	.0458015	.0305344	270
82	.1065574	.0163934	270
84	.044	.028	270
132	.0961538	0	270
129	.0447761	.0149254	270
41	.0263158	.0526316	270
104	.0666667	0	270
35	.0821918	.0547945	270
62	.078125	.0208333	270
83	.0580357	.0133929	270
87	.0733945	0	270
107	.0679612	.0194175	270
135	.0131579	.0263158	270
69	.0731707	0	270
34	.0769231	0	270
55	.027027	0	270
134	.0660377	.0188679	270
166	0	0	270
136	.0481928	0	270
65	.0714286	.0428571	270
106	.0629921	.007874	270
70	.0909091	.038961	270
89	.0396476	.0088106	270
85	0	.0294118	270
110	.0725806	.016129	270
59	.056	.024	270
38	.0526316	.0526316	270
116	0	0	270
131	.0888889	0	270
10	.2222222	0	271
59	0	.1176471	271
39	.3076923	0	271
21	0	0	271
162	0	0	271
117	0	.1212121	271
56	.1538462	0	271
115	.1111111	0	271
92	.1666667	0	271
160	.1428571	0	271
164	.08	0	271
13	.2727273	.0909091	271
20	.1428571	0	271
68	.0416667	.0416667	271
55	.08	0	271
83	0	0	271
108	.25	0	271
130	.2	0	271
35	.1538462	0	271
161	.0882353	0	271
166	.1428571	0	271
141	.0645161	0	271
32	.0769231	0	271
91	.4	0	271
165	.1	0	271
33	.0645161	0	271
62	.1666667	0	271
19	0	0	271
45	0	0	271
128	0	0	271
60	0	0	271
36	0	.1666667	271
66	0	0	271
138	.0677966	0	271
142	0	0	271
22	.0714286	.0357143	271
82	.1304348	0	271
151	.2222222	0	271
57	.0882353	.0588235	271
81	.0666667	0	271
110	.04	.04	271
132	.15625	0	271
140	.0277778	.0833333	271
44	.1	.05	271
111	.15	.05	271
69	.125	0	271
80	0	0	271
134	.0512821	.025641	271
130	.0178571	0	272
46	0	0	272
23	0	0	272
83	.0454545	0	272
108	.2857143	0	272
9	.0181818	.0363636	272
160	.0666667	0	272
86	.1	.0333333	272
87	0	.125	272
35	.0246914	.0123457	272
62	.0444444	0	272
48	0	.1111111	272
159	.2222222	0	272
65	.1111111	.0277778	272
150	0	0	272
60	.0746269	.0149254	272
34	.0769231	0	272
40	.0851064	0	272
58	.0344828	0	272
109	0	.0769231	272
36	0	0	272
138	.3333333	.3333333	272
75	0	0	272
132	.05	.05	272
153	.1666667	0	272
81	.25	0	272
76	0	0	272
66	.1	.0333333	272
135	0	0	272
105	0	0	272
85	.0196078	.0196078	272
30	0	.0909091	272
38	.0352941	.0235294	272
131	.03	.03	272
78	0	0	272
10	0	0	272
165	.0833333	0	272
61	.0410959	0	272
82	.0641026	0	272
103	.3333333	0	272
63	.0327869	0	272
125	0	0	272
20	.2	0	272
154	.0625	0	272
133	.0384615	0	272
113	0	0	272
134	.0298507	0	272
12	.0909091	0	273
89	.1463415	0	273
115	.0588235	0	273
135	0	.0555556	273
34	.0769231	.0769231	273
9	.025	0	273
21	.0294118	.0196078	273
110	.25	0	273
118	.075	0	273
167	.0731707	.0325203	273
11	.0571429	0	273
85	0	.025	273
24	0	0	273
112	.0697674	.0465116	273
158	.0645161	.0322581	273
93	.1052632	.0328947	273
47	.0645161	.0322581	273
88	0	.04	273
44	0	.047619	273
69	.0544218	.0204082	273
58	.0333333	.0333333	273
81	.057554	.0215827	273
32	.0882353	.0294118	273
63	0	0	273
92	.0882353	.0392157	273
33	.0784314	.0130719	273
37	.0731707	0	273
66	0	0	273
95	0	0	273
132	.0625	0	273
142	.0192308	.0192308	273
48	.0166667	.0166667	273
96	0	0	273
46	.2352941	0	273
155	.09375	.0625	273
162	.0625	0	273
80	.0833333	0	273
164	.0232558	0	273
119	.1388889	.0277778	273
0	.0487805	.0243902	273
113	.0531915	.0106383	273
